id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,strat_label
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,Tshirts
29448,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch,Free Gifts
28425,Men,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Idee Men Pink Sunglasses,Sunglasses
55306,Women,Accessories,Socks,Socks,Pink,Summer,2017.0,Casual,Smartoe Women Pack Of 3 Socks,Socks
58912,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Casual,Hakashi Men Maroon Silk Tie,Ties
20854,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Spice Art Women Casual Cherry Maroon Handbag,Handbags
12456,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Timberland Men Casual Brown Belt,Belts
33140,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,Tshirts
21610,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Enamor Women Smooth Black Bra,Bra
57041,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Black Sheath Dress,Dresses
23036,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men White Striped Shirt,Shirts
11585,Women,Apparel,Topwear,Kurtis,White,Summer,2011.0,Ethnic,W Women Printed White Kurtis,Kurtis
39376,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Helix Women Golden Dial Watch,Watches
31918,Women,Accessories,Bags,Clutches,Blue,Summer,2012.0,Casual,Fabindia Women Blue Silk Clutch,Clutches
40408,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Tonga Women Brown & Beige Top,Tops
10878,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Red Polo Tshirts,Tshirts
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer,Blazers
31991,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Playboy Men Brown Socks,Socks
11852,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Playboy Men White Flip Flops,Flip Flops
47418,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,Handbags
44783,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White & Silver Sports Shoes,Sports Shoes
17080,Women,Accessories,Wallets,Wallets,Blue,Winter,2015.0,Casual,Lino Perros Women Flower Turquoise Blue Wallet,Wallets
22873,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,Casual Shoes
8650,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sport Black Sunglasses,Sunglasses
50042,Women,Apparel,Innerwear,Bra,Beige,Winter,2015.0,Casual,Hanes Women Beige Concealing Petals Underwire Moulded Bra,Bra
21912,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011.0,Ethnic,Biba Women Orange & Purple Churidar Kurta with Dupatta,Kurta Sets
15703,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Check White Shirts,Shirts
9148,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans,Jeans
6518,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Total 90 Stri Backpack,Backpacks
19640,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Sweatshirt,Sweatshirts
19979,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Men Printed Pink TShirt,Tshirts
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Men Gold Dial Watch,Watches
15756,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Facit Men Regular White Innerwear Vest,Innerwear Vests
20862,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,United Colors of Benetton Men Casual Black Wallet,Wallets
56404,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White & Silver Sandals,Flats
14801,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Handbags
7966,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Casual Black Floater,Sandals
14361,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels,Heels
23747,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,Sunglasses
3665,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Intercept White Silver Shoe,Sports Shoes
46580,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,Tshirts
58549,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Sunglasses
29247,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Lakers Yellow Jersey,Tshirts
22573,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Check Red Shirt,Shirts
17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,Sunglasses
58375,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt,Tshirts
17191,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks  Blue Shirt,Shirts
14917,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mr. Men Men Mr.Happy Navy Blue Tshirts,Tshirts
16296,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Peter England Men Solid Red Polo T-Shirt,Tshirts
7794,Women,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Women's Engineered Stripe Mustard T-shirt,Tshirts
12305,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts,Shirts
16834,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Little Miss Women Printed Yellow T-shirt,Tshirts
29876,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1021-205d,Sunglasses
17851,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Tshirt,Tshirts
17322,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Sunglasses
59095,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Peri Peri Women Skin Bra,Bra
4855,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2012.0,Casual,Newfeel Unisex Pink Grey Shoes,Casual Shoes
55012,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,,Lakme 3 in 1 Aqua Shine Plum Lip Color,Lip Gloss
56156,Women,Personal Care,Eyes,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar I-Glide Flirty Turq Eye Pencil 07,Kajal and Eyeliner
8408,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,ADIDAS Men Gfx Rev 2-L Jer Red T-Shirts,Tshirts
8879,Men,Apparel,Topwear,Shirts,White,Summer,2014.0,Casual,Regent Polo Club Men White Shirt,Shirts
55300,Women,Personal Care,Makeup,Eyeshadow,Green,Spring,2017.0,Casual,Lakme Shadow Artist Shimmer Stick,Eyeshadow
17983,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,U.S. Polo Assn. Unisex Laptop  Black Backpack,Backpacks
36581,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Provogue Men Darkness Black Shirt,Shirts
45118,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Black Dial Analogue Watch MTP-1243D-1AVDF(A216),Watches
20479,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Baggit Women Flare Hoor Green Handbag,Handbags
38225,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Women Sunglasses,Sunglasses
37746,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt,Shirts
46634,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Rasasi Men Emotion Deo,Deodorant
6422,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Grey Shoe,Casual Shoes
18597,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Volt Black Sports Shoes,Sports Shoes
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,John Players Men Beige Shorts,Trousers
24989,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,Tops
9623,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Striped Green Shirt,Shirts
34731,Women,Accessories,Bags,Handbags,Mustard,Summer,2012.0,Casual,Baggit Women Mustard Selection Hunt Sling Bag,Handbags
36890,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Fossil Men Brown Hanover,Belts
46333,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Black Run Cruise Lp Sports Shoes,Sports Shoes
39456,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurta,Kurtas
34395,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Torchers T-shirt,Tshirts
20816,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoes,Formal Shoes
38617,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,Tshirts
39687,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Casual Shoes,Casual Shoes
13154,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Black Tshirts,Tshirts
55618,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes,Casual Shoes
7546,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Men's As Emb Sneaker T-Shirts,Tshirts
50557,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Innerwear T-shirt,Innerwear Vests
38566,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,Nike Men Woven Black Shorts,Shorts
18746,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Cola Black Top,Tops
53668,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,Handbags
19947,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Nike Unisex Classic Base Black Backpack,Backpacks
34846,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Ambition VII Stripes Navy Blue Sports Shoes,Sports Shoes
33358,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Homme Men Brown Semi Formal Shoes,Formal Shoes
9369,Women,Accessories,Socks,Socks,Grey,Fall,2011.0,Casual,Puma Women Stripe Grey Socks,Socks
13826,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Stripes Navy Blue Sweaters,Sweaters
59303,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Blue Shirt,Shirts
25593,Women,Apparel,Apparel Set,Kurta Sets,White,Fall,2011.0,Ethnic,Vishudh Women White & Black Churidar Kurta with Dupatta,Kurta Sets
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants,Lounge Pants
4135,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Sparta Black Brown Shoe,Casual Shoes
41989,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Shirts
5582,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Main Draw White Red Shoe,Sports Shoes
50555,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Chromozome Men White Innerwear T-shirt,Innerwear Vests
32419,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,ADIDAS Men Grey Shorts,Shorts
53372,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Puma Unisex Red Ferrari Backpack,Backpacks
46477,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Timex Women Steel Watch,Watches
5887,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Men's Slogan Blue T-shirt,Tshirts
37415,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Murcia Women Shiny Textured Maroon Handbag,Handbags
43337,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Turbo DMX Shear Sports Shoes,Sports Shoes
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Jeans
31266,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Pounce Graphic White T-shirt,Tshirts
32339,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Steel Strap Watch,Watches
17108,Women,Accessories,Wallets,Wallets,Tan,Winter,2015.0,Casual,Lino Perros Women Small Tan Wallet,Wallets
56224,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016.0,Casual,SDL by Sweet Dreams Men Grey Pyjama Set,Night suits
39323,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts,Shorts
41159,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Allen Solly Woman Black Shorts,Shorts
5813,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Women Blue Large Logo T-shirt,Tshirts
10613,Women,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Carlton London Women Casual White Casual Shoes,Casual Shoes
27784,Men,Accessories,Wallets,Wallets,Maroon,Winter,2015.0,Casual,Bulchee Men Cherry Brown Wallet,Wallets
40991,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Gini and Jony Girls Milan Yellow Top,Tops
35807,Women,Footwear,Shoes,Heels,Pink,Summer,2012.0,Casual,Enroute Women Pink Flats,Heels
9047,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Agora Lea Black Sports Shoes,Sports Shoes
11819,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,Casual Shoes
34916,Women,Apparel,Topwear,Dupatta,Black,Summer,2012.0,Ethnic,Fabindia Black Dupatta,Dupatta
50982,Women,Apparel,Loungewear and Nightwear,other,Maroon,Summer,2017.0,Casual,Enamor Women Maroon Robe,other
21352,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Van Heusen Women Black Oversized Sunglasses VH163-C2,Sunglasses
5954,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Locomotive Men Pink Stripe Shirt,Shirts
41636,Men,Apparel,Topwear,Shirts,Burgundy,Summer,2012.0,Formal,Mark Taylor Men Maroon Striped Shirt,Shirts
5326,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Fila Men's Fitness Hiker Brown Shoe,Casual Shoes
43212,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Watches
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Adi T Tennis Brown Casual Shoes,Casual Shoes
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt,Shirts
30934,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurti,Kurtis
24785,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Lino Perros Women Ladies Belts White White Belts,Belts
20434,Women,Accessories,Wallets,Wallets,Grey,Winter,2015.0,Casual,Baggit Women Bunny Cruise Grey Wallet,Wallets
15334,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Solid Black Shorts,Shorts
8807,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Scul Black & Green Check Shirt,Shirts
11695,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Purple Check Shirt,Shirts
3213,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Sweet Classic White Light Green Shoe,Sports Shoes
23878,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Fila Women Sleeker Green Check Casual Shoes,Casual Shoes
35874,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Marvel Boys Comics Grey T-shirt,Tshirts
32281,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch A148J304Y,Watches
32963,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt,Tshirts
13715,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Mens Solid Black Polo Tshirt,Tshirts
27693,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Murcia Women Maroon Handbag,Handbags
1651,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Domyos Women Style Pink T-shirt,Tshirts
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,Shorts
21766,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Fossil Men Marcus Brown Belt,Belts
20021,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt,Shirts
12728,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Timberland Men Printed Maroon Tshirts,Tshirts
44045,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Hugo Men Energise Perfume,Perfume and Body Mist
57061,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress,Dresses
3857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Black Bull Dog T-shirt,Tshirts
36912,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Black Transit Wallet,Wallets
36243,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Mr. Men Green Mr. Strong T-shirt,Tshirts
18844,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic Print White Tshirt,Tshirts
12851,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Ant Kids Crystal Button Black Tops,Tops
28145,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2018.0,Casual,Jockey 24 x 7 Men Black Innerwear Vest 9922,Innerwear Vests
34608,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Stretch Duo Dry Cotton Stretch Hip Briefs,Briefs
57238,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Sling Bag,Handbags
44541,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,Sandals
48068,Men,Apparel,Topwear,Tshirts,Grey Melange,Fall,2012.0,Casual,French Connection Grey T-shirt,Tshirts
45280,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Lino Perros Women Pink Wallet,Wallets
15974,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Turtle Check Men White Shirt,Shirts
27469,Women,Apparel,Innerwear,Camisoles,Black,Fall,2015.0,Casual,Jockey Black Camisole,Camisoles
28745,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Aurelia Women Printed Orange Kurta,Kurtas
48626,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings,Earrings
11632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Striped Shirt,Shirts
43689,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Doodle Boys Printed Red T-shirt,Tshirts
51870,Men,Apparel,Topwear,Tshirts,Beige,Fall,2012.0,Casual,Mark Taylor Beige Printed T-shirt,Tshirts
28434,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8299,Watches
27004,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeggings,Jeggings
6745,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Zoom Vomero White Shoe,Sports Shoes
21968,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Stylish Brown Handbag,Handbags
3282,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Army Of God Purple T-shirt,Tshirts
15171,Men,Apparel,Topwear,Tshirts,Blue,Fall,2012.0,Casual,Arrow Sport Men Blue Polo Tshirts,Tshirts
30935,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kurti,Kurtis
34193,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Proline Men Striped Navy Blue Polo T-Shirt,Tshirts
22173,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Dark Brown Casual Shoes,Casual Shoes
18573,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Puma Men Striped Full Zip Blue Sweater,Sweaters
48752,Women,Accessories,Jewellery,Bangle,Silver,Summer,2015.0,Casual,Lucera Women Silver Bangle,Bangle
59860,Women,Personal Care,Skin,Face Moisturisers,Blue,Spring,2017.0,Casual,Olay White Radiance Advanced Whitening Brightening Intensive Cream SPF 24,Face Moisturisers
33913,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Citizen Men Gold Dial Watch,Watches
24446,Women,Apparel,Innerwear,Briefs,Green,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs,Briefs
24444,Men,Accessories,Socks,Socks,Grey,Fall,2011.0,Casual,ADIDAS Originals Men Grey Socks,Socks
21496,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Kiara Women Mustard Leatherite Handbag,Handbags
25223,Women,Accessories,Bags,Handbags,Magenta,Winter,2015.0,Casual,Lino Perros Women Leatherette Magenta Handbag,Handbags
6788,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Timberland Men Claremont Plaid Blue Shirt,Shirts
3487,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,ADIDAS Women Spry Black Red Sandal,Flats
42396,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,Tshirts
55876,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 76,Nail Polish
55987,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Colorbar Velvet Matte Just Maroon Lipstick 45 M,Lipstick
56295,Women,Apparel,Innerwear,Bra,Purple,Winter,2015.0,Casual,Biara Women Purple Bra,Bra
12156,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011.0,Ethnic,Aurelia Women Solid Cream Leggings,Leggings
28265,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Gatsby Men Classic Deo,Deodorant
30287,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Sunglasses
7467,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Proline Men White Striped Polo T-shirt,Tshirts
39340,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Oliver Black Sports Shoes,Sports Shoes
